RETURN_VERSION,RETURN_TIMESTAMP,TAX_PERIOD_BEGIN,TAX_PERIOD_END,TAX_YEAR,EIN_XML,ORGANIZATION_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,ZIP_CODE,MISSION,FORMATION_YEAR,WEBSITE,TOTAL_EMPLOYEES,TOTAL_VOLUNTEERS,CONTRIBUTIONS_GRANTS,PROGRAM_SERVICE_REVENUE,INVESTMENT_INCOME,OTHER_REVENUE,TOTAL_REVENUE,GRANTS_PAID,SALARIES_COMPENSATION_BENEFITS,TOTAL_EXPENSES,TOTAL_ASSETS_BOY,TOTAL_ASSETS_EOY,TOTAL_LIABILITIES_BOY,TOTAL_LIABILITIES_EOY,NET_ASSETS_BOY,NET_ASSETS_EOY,FILING_YEAR,OBJECT_ID,XML_FILENAME,ARCHIVE_FILENAME,XML_LOCAL_PATH,OPERATING_SURPLUS,ASSET_CHANGE,NET_ASSET_CHANGE,TAX_YEAR_ANALYSIS,PERIOD_DAYS,SHORT_PERIOD_FLAG,LONG_PERIOD_FLAG,COMPARABLE_FULL_YEAR,NEGATIVE_LIABILITIES_FLAG,NEGATIVE_NET_ASSETS_FLAG,ZERO_ASSETS_FLAG,PERIOD_LENGTH_DEVIATION,OPERATING_MARGIN,CONTRIBUTION_REVENUE_SHARE,PROGRAM_SERVICE_REVENUE_SHARE,LIABILITIES_TO_ASSETS,DATA_QUALITY_FLAG_COUNT
2020v4.0,2022-01-06T16:57:20-06:00,2020-07-01,2021-06-30,2020,912054526,THE HEALING CENTER,PO BOX 22004,,SEATTLE,WA,98122,"THE HEALING CENTER IS GRIEF-SUPPORT COMMUNITY FOR ADULTS, CHILDREN AND FAMILIES.",2000.0,WWW.HEALINGCENTERSEATTLE.ORG,5,10.0,410859,513,0,-14380,396992,0,250645,394597,63232.0,35544,47325.0,17242,15907.0,18302,2022,202200079349301880,202200079349301880_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202200079349301880_public.xml,2395,-27688.0,2395.0,2021,365,False,False,True,False,False,False,0,0.006032867161051105,1.0349301749153634,0.0012922174754151218,0.48508890389376547,0
2021v4.0,2023-03-27T21:59:48-04:00,2021-07-01,2022-06-30,2021,912054526,THE HEALING CENTER,PO BOX 22004,,SEATTLE,WA,98122,"THE HEALING CENTER IS GRIEF-SUPPORT COMMUNITY FOR ADULTS, CHILDREN AND FAMILIES.",2000.0,WWW.HEALINGCENTERSEATTLE.ORG,11,,501639,0,1128,-8000,494767,0,228033,362361,35544.0,155295,17242.0,4587,18302.0,150708,2023,202340869349301314,202340869349301314_public.xml,2023_TEOS_XML_04A.zip,data/raw/form990_xml/2023/202340869349301314_public.xml,132406,119751.0,132406.0,2022,365,False,False,True,False,False,False,0,0.2676128359409581,1.0138893661056618,0.0,0.02953733217424901,0
2022v5.0,2024-04-02T18:20:20-04:00,2022-07-01,2023-06-30,2022,912054526,THE HEALING CENTER,PO BOX 22004,,SEATTLE,WA,98122,"THE HEALING CENTER IS GRIEF-SUPPORT COMMUNITY FOR ADULTS, CHILDREN AND FAMILIES.",2000.0,WWW.HEALINGCENTERSEATTLE.ORG,6,20.0,426159,0,47,-12045,414161,0,264418,407392,155295.0,169200,4587.0,11723,150708.0,157477,2024,202410939349301881,202410939349301881_public.xml,2024_TEOS_XML_04A.zip,data/raw/form990_xml/2024/202410939349301881_public.xml,6769,13905.0,6769.0,2023,365,False,False,True,False,False,False,0,0.016343885590386346,1.028969410446662,0.0,0.06928486997635934,0
2021v4.0,2022-05-24T09:21:05-07:00,2021-01-01,2021-12-31,2021,912106510,NAMI Eastside,16625 Redmond Way Suite M PMB 444,,Redmond,WA,98052,"NAMI Eastside's mission is to provide advocacy, education, support, and public awareness so that all people impacted by mental illness and mental health conditions can build better lives.",2001.0,https://nami-eastside.org/,10,53.0,508378,0,14,-7559,500833,0,248396,332396,186801.0,399840,21890.0,27057,164911.0,372783,2022,202211449349301121,202211449349301121_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202211449349301121_public.xml,168437,213039.0,207872.0,2021,365,False,False,True,False,False,False,0,0.33631370137351174,1.0150649018734788,0.0,0.06766956782713085,0
2022v5.0,2023-08-18T16:52:10-07:00,2022-01-01,2022-12-31,2022,912106510,NAMI Eastside,16625 Redmond Way Suite M PMB 444,,Redmond,WA,98052,"NAMI Eastside's mission is to provide advocacy, education, support, and public awareness so that all people impacted by mental illness and mental health conditions can lead healthy and productive lives.",2001.0,https://nami-eastside.org/,13,75.0,547697,52,18,-13129,534638,1250,406787,531004,399840.0,451909,27057.0,75492,372783.0,376417,2023,202322309349300927,202322309349300927_public.xml,2023_TEOS_XML_08A.zip,data/raw/form990_xml/2023/202322309349300927_public.xml,3634,52069.0,3634.0,2022,365,False,False,True,False,False,False,0,0.0067971225389889985,1.0244258732076656,9.726207265476827e-05,0.16705133113082501,0
2023v5.1,2024-09-24T11:42:33-07:00,2023-01-01,2023-12-31,2023,912106510,NAMI Eastside,16625 Redmond Way Suite M PMB 444,,Redmond,WA,98052,"NAMI Eastside's mission is to provide advocacy, education, support, and public awareness so that all people impacted by mental illness and mental health conditions can lead healthy and productive lives.",2001.0,https://nami-eastside.org/,14,100.0,517275,0,14,24275,541564,504,475743,716258,451909.0,262983,75492.0,61260,376417.0,201723,2024,202432689349301658,202432689349301658_public.xml,2024_TEOS_XML_09A.zip,data/raw/form990_xml/2024/202432689349301658_public.xml,-174694,-188926.0,-174694.0,2023,365,False,False,True,False,False,False,0,-0.3225731400166924,0.9551502684816569,0.0,0.23294281379404752,0
2020v4.0,2022-10-10T16:34:30-07:00,2020-07-01,2021-06-30,2020,912158547,RECOVERY CAFE,2022 BOREN AVENUE,,SEATTLE,WA,98121,Recovery Support Services,2003.0,www.recoverycafe.org,30,68.0,3363032,601016,2138,45565,4011751,0,1661614,3031611,4065012.0,4519812,1009462.0,484122,3055550.0,4035690,2022,202222839349301382,202222839349301382_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202222839349301382_public.xml,980140,454800.0,980140.0,2021,365,False,False,True,False,False,False,0,0.24431725697831197,0.8382952979883348,0.14981388426151074,0.1071110922312698,0
2021v4.1,2023-04-10T12:13:05-07:00,2021-07-01,2022-06-30,2021,912158547,RECOVERY CAFE,2022 BOREN AVENUE,,SEATTLE,WA,98121,Recovery Support Services,2003.0,www.recoverycafe.org,30,68.0,2500358,1072938,2261,96326,3671883,133854,1928835,3769221,4519812.0,4730039,484122.0,791687,4035690.0,3938352,2023,202301009349300210,202301009349300210_public.xml,2023_TEOS_XML_04A.zip,data/raw/form990_xml/2023/202301009349300210_public.xml,-97338,210227.0,-97338.0,2022,365,False,False,True,False,False,False,0,-0.026509014584615034,0.6809470781067916,0.29220375485820216,0.1673743070617388,0
2022v5.0,2024-04-22T12:42:48-07:00,2022-07-01,2023-06-30,2022,912158547,RECOVERY CAFE,2022 BOREN AVENUE,,SEATTLE,WA,98121,Recovery Support Services,2003.0,www.recoverycafe.org,37,68.0,3383790,1003437,3362,-46634,4343955,100000,2214939,4279029,4730039.0,4496776,791687.0,493498,3938352.0,4003278,2024,202431139349301653,202431139349301653_public.xml,2024_TEOS_XML_04A.zip,data/raw/form990_xml/2024/202431139349301653_public.xml,64926,-233263.0,64926.0,2023,365,False,False,True,False,False,False,0,0.01494628742701064,0.7789652517118617,0.23099617744658957,0.10974484830909967,0
2020v4.2,2022-05-06T11:24:35-05:00,2020-07-01,2021-06-30,2020,916057438,NORTHWEST KIDNEY CENTERS,PO BOX 3037,,SEATTLE,WA,981143037,"TO PROMOTE THE OPTIMAL HEALTH, QUALITY OF LIFE AND INDEPENDENCE OF PEOPLE WITH KIDNEY DISEASE THROUGH PATIENT CARE, EDUCATION AND RESEARCH.",1962.0,WWW.NWKIDNEY.ORG,886,498.0,4755779,120421317,5406123,396751,130979970,3302134,65344700,124429877,219224153.0,220973324,89668164.0,73122762,129555989.0,147850562,2022,202211269349301761,202211269349301761_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202211269349301761_public.xml,6550093,1749171.0,18294573.0,2021,365,False,False,True,False,False,False,0,0.05000835623950746,0.036309208194199465,0.9193872696718437,0.33091216928971934,0
2021v4.2,2023-05-12T14:53:49-05:00,2021-07-01,2022-06-30,2021,916057438,NORTHWEST KIDNEY CENTERS,12901 20TH AVENUE S,,SEATAC,WA,98168,"TO PROMOTE THE OPTIMAL HEALTH, QUALITY OF LIFE AND INDEPENDENCE OF PEOPLE WITH KIDNEY DISEASE THROUGH PATIENT CARE, EDUCATION AND RESEARCH.",1962.0,WWW.NWKIDNEY.ORG,906,520.0,5190539,123384429,35064249,-1069284,162569933,2780496,68724202,127003402,220973324.0,259504016,73122762.0,89974634,147850562.0,169529382,2023,202301329349307630,202301329349307630_public.xml,2023_TEOS_XML_05A.zip,data/raw/form990_xml/2023/202301329349307630_public.xml,35566531,38530692.0,21678820.0,2022,365,False,False,True,False,False,False,0,0.21877680788611753,0.03192803800934088,0.7589621692222756,0.346717693956613,0
2022v5.0,2024-05-15T18:02:56-05:00,2022-07-01,2023-06-30,2022,916057438,NORTHWEST KIDNEY CENTERS,12901 20TH AVENUE S,,SEATAC,WA,98168,"TO PROMOTE THE OPTIMAL HEALTH, QUALITY OF LIFE AND INDEPENDENCE OF PEOPLE WITH KIDNEY DISEASE THROUGH PATIENT CARE, EDUCATION AND RESEARCH.",1962.0,WWW.NWKIDNEY.ORG,1021,520.0,1953543,129378506,3368502,-1717256,132983295,615673,73418319,135912608,259504016.0,290233438,89974634.0,121973180,169529382.0,168260258,2024,202401369349317520,202401369349317520_public.xml,2024_TEOS_XML_05A.zip,data/raw/form990_xml/2024/202401369349317520_public.xml,-2929313,30729422.0,-1269124.0,2023,365,False,False,True,False,False,False,0,-0.022027676483726773,0.014690138336548211,0.9728929186180866,0.42025888140428536,0
2021v4.0,2022-07-06T16:52:47-05:00,2021-01-01,2021-12-31,2021,916063183,VALLEY CITIES COUNSELING,325 WEST GOWE STREET,,KENT,WA,98032,"COMPASSION, CONNECTION, COMMUNITY - STRENGTHENING COMMUNITIES THROUGH THE DELIVERY OF HOLISTIC, INTEGRATED BEHAVIORAL HEALTH SERVICES THAT PROMOTE HOPE, RECOVERY, AND IMPROVED QUALITY OF LIFE.",1965.0,WWW.VALLEYCITIES.ORG,725,8.0,2419989,50019231,2242,0,52441462,0,39554972,49985855,67117782.0,68516464,35406189.0,34349264,31711593.0,34167200,2022,202231879349301763,202231879349301763_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202231879349301763_public.xml,2455607,1398682.0,2455607.0,2021,365,False,False,True,False,False,False,0,0.04682567774330929,0.046146482338726556,0.9538107652300006,0.5013286149734756,0
2022v5.0,2023-08-09T14:34:08-04:00,2022-01-01,2022-12-31,2022,916063183,VALLEY CITIES COUNSELING,325 WEST GOWE STREET,,KENT,WA,98032,"COMPASSION, CONNECTION, COMMUNITY - STRENGTHENING COMMUNITIES THROUGH THE DELIVERY OF HOLISTIC, INTEGRATED BEHAVIORAL HEALTH SERVICES THAT PROMOTE HOPE, RECOVERY, AND IMPROVED QUALITY OF LIFE.",1965.0,WWW.VALLEYCITIES.ORG,673,11.0,2025068,51336040,8564,0,53369672,32280,39381072,50192433,68516464.0,73507182,34349264.0,36162743,34167200.0,37344439,2023,202322219349301327,202322219349301327_public.xml,2023_TEOS_XML_08A.zip,data/raw/form990_xml/2023/202322219349301327_public.xml,3177239,4990718.0,3177239.0,2022,365,False,False,True,False,False,False,0,0.05953266866620428,0.03794417173858591,0.9618953625946961,0.4919620371244813,0
2023v5.1,2024-08-30T18:17:03-05:00,2023-01-01,2023-12-31,2023,916063183,VALLEY CITIES COUNSELING,325 WEST GOWE STREET,,KENT,WA,98032,"COMPASSION, CONNECTION, COMMUNITY - STRENGTHENING COMMUNITIES THROUGH THE DELIVERY OF HOLISTIC, INTEGRATED BEHAVIORAL HEALTH SERVICES THAT PROMOTE HOPE, RECOVERY, AND IMPROVED QUALITY OF LIFE.",1965.0,WWW.VALLEYCITIES.ORG,718,14.0,3232926,54583489,843101,0,58659516,26878,43694163,54570537,73507182.0,76081547,36162743.0,34657712,37344439.0,41423835,2024,202432439349301033,202432439349301033_public.xml,2024_TEOS_XML_09A.zip,data/raw/form990_xml/2024/202432439349301033_public.xml,4088979,2574365.0,4079396.0,2023,365,False,False,True,False,False,False,0,0.06970700201481377,0.05511341075504271,0.9305137976249241,0.45553374460169693,0
2021v4.2,2022-03-29T16:58:45-05:00,2021-01-01,2021-12-31,2021,916182951,Cancer Lifeline,6522 Fremont Ave N,,Seattle,WA,98103,See Schedule O,1974.0,www.cancerlifeline.org,9,45.0,1194069,294144,27531,28492,1544236,450400,619687,1392905,2610484.0,2712023,217466.0,69705,2393018.0,2642318,2022,202210889349301501,202210889349301501_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202210889349301501_public.xml,151331,101539.0,249300.0,2021,365,False,False,True,False,False,False,0,0.09799732683346328,0.7732425613701532,0.19047865740728748,0.025702215652300884,0
2022v5.0,2023-03-29T17:20:11-05:00,2022-01-01,2022-12-31,2022,916182951,Cancer Lifeline,6522 Fremont Ave N,,Seattle,WA,98103,See Schedule O,1974.0,www.cancerlifeline.org,9,45.0,1153193,291457,168235,29400,1642285,451800,699170,1656862,2712023.0,2421225,69705.0,121594,2642318.0,2299631,2023,202310889349301116,202310889349301116_public.xml,2023_TEOS_XML_04A.zip,data/raw/form990_xml/2023/202310889349301116_public.xml,-14577,-290798.0,-342687.0,2022,365,False,False,True,False,False,False,0,-0.008876047701830073,0.7021881098591292,0.17747041469659652,0.05022003324763291,0
2023v5.1,2024-09-23T14:12:46-05:00,2023-01-01,2023-12-31,2023,916182951,CANCER LIFELINE,6522 FREMONT AVE N,,SEATTLE,WA,98103,"OPTIMIZING THE QUALITY OF LIFE FOR ALL PEOPLE LIVING WITH CANCER BY OFFERING EMOTIONAL SUPPORT, FINANCIAL ADVOCACY AND ASSISTANCE, EXERCISE, NUTRITION AND ARTISTIC EXPRESSION CLASSES AT NO COST.",1974.0,WWW.CANCERLIFELINE.ORG,9,43.0,1349413,297121,59704,30600,1736838,472050,735922,1682102,2421225.0,2499914,121594.0,73350,2299631.0,2426564,2024,202422679349300537,202422679349300537_public.xml,2024_TEOS_XML_09A.zip,data/raw/form990_xml/2024/202422679349300537_public.xml,54736,78689.0,126933.0,2023,365,False,False,True,False,False,False,0,0.031514741156054855,0.7769365939713433,0.17107007101410723,0.029341009330720976,0
2021v4.2,2022-07-15T16:59:20-05:00,2021-01-01,2021-12-31,2021,916183158,Medic One Foundation,11747 NE 1st St 310,,Bellevue,WA,98005,See Schedule O,1974.0,www.mediconefoundation.org,8,19.0,2157023,0,424705,0,2581728,1056977,729162,2285324,6588817.0,7018167,217627.0,261255,6371190.0,6756912,2022,202201969349302710,202201969349302710_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202201969349302710_public.xml,296404,429350.0,385722.0,2021,365,False,False,True,False,False,False,0,0.11480837640526036,0.835495838446188,0.0,0.037225531965825266,0
2022v5.0,2023-08-15T11:13:59-05:00,2022-01-01,2022-12-31,2022,916183158,MEDIC ONE FOUNDATION,11747 NE 1ST ST 310,,BELLEVUE,WA,98005,"MEDIC ONE FOUNDATION SAVES LIVES BY IMPROVING PRE-HOSPITAL EMERGENCY CARE. SINCE 1974, WE HAVE INVESTED $30 MILLION IN PARAMEDIC TRAINING, RESEARCH TO IMPROVE PATIENT OUTCOMES, EQUIPMENT TO HELP FIRE DEPARTMENTS SAVE MORE LIVES, AND CPR/FIRST AID TRAINING FOR CITIZEN RESPONDERS. WE RELY SOLELY ON CONTRIBUTIONS TO ACCOMPLISH OUR LIFESAVING MISSION.",1974.0,WWW.MEDICONEFOUNDATION.ORG,7,32.0,4162925,0,266778,0,4429703,1424180,876239,2917787,7018167.0,8425776,261255.0,862900,6756912.0,7562876,2023,202332279349302353,202332279349302353_public.xml,2023_TEOS_XML_08A.zip,data/raw/form990_xml/2023/202332279349302353_public.xml,1511916,1407609.0,805964.0,2022,365,False,False,True,False,False,False,0,0.34131317607523576,0.9397751948606938,0.0,0.1024119321472586,0
2023v5.1,2024-09-18T14:57:14-05:00,2023-01-01,2023-12-31,2023,916183158,MEDIC ONE FOUNDATION,11747 NE 1ST ST 310,,BELLEVUE,WA,98005,"MEDIC ONE FOUNDATION SAVES LIVES BY IMPROVING PRE-HOSPITAL EMERGENCY CARE. SINCE 1974, WE HAVE INVESTED $35 MILLION IN PARAMEDIC TRAINING, RESEARCH TO IMPROVE PATIENT OUTCOMES, EQUIPMENT TO HELP FIRE DEPARTMENTS SAVE MORE LIVES, AND CPR/FIRST AID TRAINING FOR CITIZEN RESPONDERS. WE RELY SOLELY ON CONTRIBUTIONS TO ACCOMPLISH OUR LIFESAVING MISSION.",1974.0,WWW.MEDICONEFOUNDATION.ORG,8,35.0,4754195,0,736607,0,5490802,2084557,847772,3907671,8425776.0,9818792,862900.0,616007,7562876.0,9202785,2024,202412629349301501,202412629349301501_public.xml,2024_TEOS_XML_09A.zip,data/raw/form990_xml/2024/202412629349301501_public.xml,1583131,1393016.0,1639909.0,2023,365,False,False,True,False,False,False,0,0.28832418287893097,0.8658471021173227,0.0,0.06273755468086095,0
2020v4.0,2022-05-13T13:12:26-07:00,2020-07-01,2021-06-30,2020,943061441,Roanoke Park Counseling,2601 Broadway East,,Seattle,WA,98102,"Patient services and public education, including group and individual therapy for adults traumatized by childhood sexual abuse.",1987.0,www.roanokeparkcounseling.org,6,10.0,258290,185289,5492,-6767,442304,0,188448,365366,472649.0,554842,957.0,6212,471692.0,548630,2022,202201339349307185,202201339349307185_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202201339349307185_public.xml,76938,82193.0,76938.0,2021,365,False,False,True,False,False,False,0,0.17394823469830706,0.583964874837216,0.4189177579221531,0.011195980116862098,0
2021v4.1,2023-02-14T12:30:11-08:00,2021-07-01,2022-06-30,2021,943061441,Roanoke Park Counseling,2601 Broadway East,,Seattle,WA,98102,"Patient services and public education, including group and individual therapy for adults traumatized by childhood sexual abuse.",1987.0,www.roanokeparkcounseling.org,4,14.0,267583,183256,4143,-9851,445131,0,334661,406473,554842.0,592927,6212.0,5639,548630.0,587288,2023,202330459349301928,202330459349301928_public.xml,2023_TEOS_XML_02A.zip,data/raw/form990_xml/2023/202330459349301928_public.xml,38658,38085.0,38658.0,2022,365,False,False,True,False,False,False,0,0.08684634410993618,0.6011331495672061,0.41169004180791724,0.00951044563664667,0
2022v5.0,2024-01-15T09:10:00-08:00,2022-07-01,2023-06-30,2022,943061441,Roanoke Park Counseling,2601 Broadway East,,Seattle,WA,98102,"Patient services and public education, including group and individual therapy for adults traumatized by childhood sexual abuse.",1987.0,www.roanokeparkcounseling.org,7,10.0,277321,187956,8037,-23312,450002,0,206826,406960,592927.0,644323,5639.0,13993,587288.0,630330,2024,202420169349302272,202420169349302272_public.xml,2024_TEOS_XML_01A.zip,data/raw/form990_xml/2024/202420169349302272_public.xml,43042,51396.0,43042.0,2023,365,False,False,True,False,False,False,0,0.0956484637846054,0.6162661499282226,0.4176781436526949,0.021717368462712026,0
2020v4.0,2022-02-15T15:15:21-08:00,2020-10-01,2021-09-30,2020,943079915,Northwest Association for Biomedical,2633 Eastlake Avenue East 302,,Seattle,WA,98102,TO PROMOTE PUBLIC UNDERSTANDING OF BIOMEDICAL RESEARCH AND ITS ETHICAL CONDUCT.,1988.0,www.nwabr.org,4,,67486,209759,17,33789,311051,0,175597,267786,160827.0,192849,82924.0,71681,77903.0,121168,2022,202210469349303001,202210469349303001_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202210469349303001_public.xml,43265,32022.0,43265.0,2021,365,False,False,True,False,False,False,0,0.1390929461728141,0.21696120571867636,0.6743556522885314,0.3716949530461657,0
2021v4.1,2023-02-15T10:58:36-08:00,2021-10-01,2022-09-30,2021,943079915,Northwest Association for Biomedical,PO Box 18067,,Seattle,WA,98118,TO PROMOTE PUBLIC UNDERSTANDING OF BIOMEDICAL RESEARCH AND ITS ETHICAL CONDUCT.,1988.0,www.nwabr.org,5,,53905,312359,21,26891,393176,0,205075,329681,192849.0,222263,71681.0,37600,121168.0,184663,2023,202320469349301827,202320469349301827_public.xml,2023_TEOS_XML_02A.zip,data/raw/form990_xml/2023/202320469349301827_public.xml,63495,29414.0,63495.0,2022,365,False,False,True,False,False,False,0,0.16149256312694568,0.13710145074979144,0.7944508311799297,0.16916895749629943,0
2022v5.0,2024-06-17T14:11:02-07:00,2022-10-01,2023-09-30,2022,943079915,Northwest Association for Biomedical,PO Box 18067,,Seattle,WA,98118,TO PROMOTE PUBLIC UNDERSTANDING OF BIOMEDICAL RESEARCH AND ITS ETHICAL CONDUCT.,1988.0,www.nwabr.org,5,,54141,318774,289,-7445,365759,0,238885,365487,222263.0,218418,37600.0,33483,184663.0,184935,2024,202421699349301427,202421699349301427_public.xml,2024_TEOS_XML_06A.zip,data/raw/form990_xml/2024/202421699349301427_public.xml,272,-3845.0,272.0,2023,365,False,False,True,False,False,False,0,0.0007436590760582788,0.14802369866496792,0.8715410967330948,0.15329780512595115,0
2020v4.0,2022-05-16T12:04:48-05:00,2020-07-01,2021-06-30,2020,943170367,SEATTLE-KING COUNTY DENTAL,1111 HARVARD AVENUE,,SEATTLE,WA,98122,THE FOUNDATION IS DEDICATED TO PROACTIVELY ELIMINATING DENTAL INFECTION AND PAIN IN THE KING COUNTY POPULATION THAT LACKS RESOURCES AND/OR ACCESS TO DENTAL CARE.,1992.0,WWW.SKCDS.ORG/OUR-FOUNDATION,0,9.0,12216,0,17029,0,29245,69556,0,95857,780508.0,775196,,0,780508.0,775196,2022,202211369349307311,202211369349307311_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202211369349307311_public.xml,-66612,-5312.0,-5312.0,2021,365,False,False,True,False,False,False,0,-2.2777226876389127,0.41771242947512394,0.0,0.0,0
2021v4.0,2023-05-16T17:50:08-04:00,2021-07-01,2022-06-30,2021,943170367,SEATTLE-KING COUNTY DENTAL,1111 HARVARD AVENUE,,SEATTLE,WA,98122,THE FOUNDATION IS DEDICATED TO PROACTIVELY ELIMINATING DENTAL INFECTION AND PAIN IN THE KING COUNTY POPULATION THAT LACKS RESOURCES AND/OR ACCESS TO DENTAL CARE.,1992.0,WWW.SKCDS.ORG/OUR-FOUNDATION,0,7.0,8476,0,23970,0,32446,106750,0,127185,775197.0,618660,,99,775197.0,618561,2023,202301369349302810,202301369349302810_public.xml,2023_TEOS_XML_05A.zip,data/raw/form990_xml/2023/202301369349302810_public.xml,-94739,-156537.0,-156636.0,2022,365,False,False,True,False,False,False,0,-2.9198976761388153,0.26123405042224,0.0,0.00016002327611288914,0
2022v5.0,2024-04-15T13:33:16-04:00,2022-07-01,2023-06-30,2022,943170367,SEATTLE-KING COUNTY DENTAL,1111 HARVARD AVENUE,,SEATTLE,WA,98122,THE FOUNDATION IS DEDICATED TO PROACTIVELY ELIMINATING DENTAL INFECTION AND PAIN IN THE KING COUNTY POPULATION THAT LACKS RESOURCES AND/OR ACCESS TO DENTAL CARE.,1992.0,WWW.SKCDS.ORG/OUR-FOUNDATION,0,8.0,5727,0,13088,0,18815,50000,0,61812,618660.0,592837,99.0,0,618561.0,592837,2024,202401069349301430,202401069349301430_public.xml,2024_TEOS_XML_04A.zip,data/raw/form990_xml/2024/202401069349301430_public.xml,-42997,-25823.0,-25724.0,2023,365,False,False,True,False,False,False,0,-2.2852511294180173,0.304384799362211,0.0,0.0,0
2020v4.2,2022-03-22T17:18:04-05:00,2020-07-01,2021-06-30,2020,943214597,WASHINGTON POISON CENTER,155 NE 100TH ST SUITE 100,,SEATTLE,WA,98125,"TO PREVENT AND REDUCE HARM FROM POISONING THROUGH EXPERTISE, COLLABORATION, AND EDUCATION.",1993.0,WWW.WAPC.ORG,29,17.0,4473649,157733,3423,0,4634805,2000,3384230,4078201,3986122.0,4393357,488388.0,339019,3497734.0,4054338,2022,202220819349301032,202220819349301032_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202220819349301032_public.xml,556604,407235.0,556604.0,2021,365,False,False,True,False,False,False,0,0.1200922153143444,0.9652291736114033,0.03403228399037284,0.0771662762666453,0
